label,text
Acne,this morning i woke i discovered i extremely bad rash body there several pusfilled pimples blackheads around my skin also moving around lot
Acne,i awoke morning see i horrible rash skin there several blackheads pimples loaded pus my skin also scurrying
Acne,ive developed skin rash several pusfilled pimples blackheads my skin also quite sensitive
Acne,a skin rash several pusfilled pimples blackheads bothering lately additionally skin scurring lot
Acne,i woke morning find i terrible rash body blackheads pusfilled pimples place additionally skin changing lot
Acne,when i awoke morning i realised i severe rash body there many pusfilled pimples blackheads place my skin also scurring lot
Acne,ive recently developed terrible rash skin its riddled blackheads pusfilled pimples my skin also scurrying
Acne,i awoke morning see horrible rash skin there several blackheads pimples loaded pus my skin also scurrying
Acne,this morning i woke i discovered extremely bad rash skin there several pusfilled pimples blackheads around my skin also moving around lot
Acne,ive recently battling pretty itchy rash skin there pusfilled pimples blackheads my skin also scurring lot
Acne,this morning i realized i major rash body there lots pimples filled pus blackheads everywhere skin scurrying lot
Acne,i woke today find i major rash body there lots pimples filled pus blackheads everywhere skin scurrying lot
Acne,i woke morning find i major rash body its covered pusfilled pimples blackheads skin scurrying lot
Acne,this morning i saw large rash body there lot pusfilled pimples blackheads face skin scurrying lot
Acne,i discovered i significant rash body morning blackheads pusfilled pimples proliferating skin scurrying lot
Acne,yesterday i noticed enormous rash skin there lot pusfilled pimples blackheads face skin scurrying lot
Acne,i discovered huge rash skin yesterday my face covered blackheads pusfilled pimples skin crawling lot
Acne,my skin horrible rash absolutely nonheritable blackheads pusfilled pimples abound in addition skin quite sensitive
Acne,my skin merely developed uninherited rash it lot pusfilled pimples blackheads furthermore skin quite sensitive
Acne,when i awoke morning i saw severe rash across skin there many pusfilled pimples blackheads place my skin also shifting lot
Acne,when i woke morning i saw terrible rash skin blackheads pusfilled pimples place additionally skin shifting lot
Acne,ive recently struggled really irritating skin rash there blackheads pusfilled pimples additionally skin scurring lot
Acne,ive recently dealing itching rash skin its covered pusfilled pimples blackheads my skin also quite sensitive
Bronchial Asthma,i feeling extremely tired weak ive also coughing lot difficulty breathing my fever high im producing lot mucus i cough
Bronchial Asthma,ive got cough wont go away im exhausted ive coughing thick mucous fever also pretty high
Bronchial Asthma,i persistent cough feeling quite fatigued my fever roof im trouble breathing when i cough i also cough lot mucous
Bronchial Asthma,ive issues exhaustion dry cough breathing i high fever coughing lot thick mucoid phlegm
Bronchial Asthma,i feel really fatigued weak i bad cough my fever really high breathing become shallow when i cough lot saliva comes well
Bronchial Asthma,ive lot sleepiness cough refuses go away breathing difficulty ive coughing lot thick mucoid saliva high fever
Bronchial Asthma,doctor high fever since past days saliva also became thick dry cough weakness also seen
Bronchial Asthma,i cough continued days i feel really weak tired my fever high breath become strained when i cough i also generate lot mucus
Bronchial Asthma,mom dad ive feeling really tired weak lately ive cough wont go away its hard catch breath fever really high when i cough ive producing lot mucus
Bronchial Asthma,hey mom hey dad ive feeling really exhausted lately persistent cough my breathing become shallow fever high ive also coughing lot thick mucoid sputum
Bronchial Asthma,recently ive felt quite weak exhausted ive also cough simply wont go away my fever really high challenging catch breath ive making lot mucous i cough
Bronchial Asthma,ive felt terribly weak drained ive also cough wont go away my fever exceptionally high challenging try catch breath ive creating lot mucous i cough
Bronchial Asthma,im feeling really tired weak lately ive cough wont go away my breathing become shallow fever really high when i cough ive producing lot thick mucoid sputum
Bronchial Asthma,feeling extremely exhausted persistent cough its hard catch breath fever high ive also producing lot mucus i cough
Bronchial Asthma,ive struggling fatigue constant cough thats making difficult breathe my fever high ive coughing lot thick mucoid sputum
Bronchial Asthma,ive nagging cough wont go away breathing become labored my fever also high im feeling weak tired ive producing lot mucus i cough
Bronchial Asthma,ive experiencing high fever persistent cough shortness breath ive also producing lot thick mucoid sputum im feeling tired weak
Bronchial Asthma,ive breathing issues persistent cough exhaustion ive coughing lot thick mucoid sputum high fever im feeling drained tired deal
Bronchial Asthma,ive cough thats lingering days difficulty breathing my fever skyhigh im feeling weak tired ive also producing lot mucus i cough overwhelming deal symptoms im getting frustrated
Bronchial Asthma,ive persistent cough days i also breathing problems im weak exhausted fever roof its difficult manage symptoms ive also coughing lot mucus im becoming angry everything
Bronchial Asthma,ive struggling difficulty breathing constant cough fatigue my fever extremely high ive coughing lot thick mucoid sputum its hard deal im feeling drained worn
Bronchial Asthma,ive breathing issues persistent cough exhaustion ive coughing lot thick mucoid sputum high fever im feeling exhausted tired cope
Bronchial Asthma,ive feeling really ill lately ive persistent cough difficulty breathing fever charts im also feeling extremely exhausted ive producing lot mucus i cough its overwhelming deal symptoms
Bronchial Asthma,recently ive feeling terrible my fever roof ive persistent cough breathing problems ive coughing lot phlegm also feeling quite weary dealing symptoms quite difficult
Bronchial Asthma,ive fever cough wont go away shortness breath in addition ive coughing lot thick mucoid saliva i feel quite worn weak
Bronchial Asthma,hey ive dry cough breathing difficulties well high fever lot mucous produced i feel incredibly weak tired
Bronchial Asthma,recently i number concerning symptoms including dry cough impaired breathing high fever lot mucus i also feel weak tired
Bronchial Asthma,i currently dealing number health issues including dry cough difficulty breathing high fever increased mucus production i also feeling weak tired
Bronchial Asthma,week suffering continious health issues like dry cough problems breathing weakness throughout day
Bronchial Asthma,doctor couple days able brethe propelry lying bed due high fever lot mucus gets please suggest medicines
Bronchial Asthma,ive experiencing shortness breath persistent cough high fever ive also producing lot thick mucoid sputum im feeling drained exhausted its hard deal
Bronchial Asthma,im weak exhausted fever roof its difficult manage symptoms ive also coughing lot mucus im becoming angry everything
Bronchial Asthma,must confess ive experiencing shortness breath persistent cough high fever ive also producing lot thick mucoid sputum im feeling quite drained exhausted its rather tough deal im feeling quite sick moment
Bronchial Asthma,i must admit i high fever persistent cough shortness breath in addition ive coughing lot thick mucoid saliva ive feeling really depleted worn
Bronchial Asthma,ive tough time constant cough difficulty breathing fatigue my fever high ive coughing lot thick mucoid sputum its rather draining exhausting im feeling quite sick moment
Bronchial Asthma,ive struggling persistent cough breathing issues exhaustion ive coughing lot thick mucoid sputum high fever all really tiring exhausting right im feeling rather ill
Bronchial Asthma,ive dealing bad cough breathing issues drowsiness ive coughing lot thick mucoid sputum high fever all really exhausting exhausting right im feeling rather ill
Bronchial Asthma,my persistent cough breathing problems exhaustion making things difficult ive producing copious amounts thick mucoid sputum also high fever im currently feeling fairly ill everything tiring exhausting
Bronchial Asthma,with persistent cough respiratory issues exhaustion ive struggling i high fever producing lot thick mucoid sputum coughing i currently feel rather sick result draining tiresome everything
Bronchial Asthma,my fever roof im weak tired ive coughing lot mucous managing symptoms really hard everything making upset
Bronchial Asthma,doctor due high fever i havent able breathe via nose mouth days feelinf tired please recommend medications
Bronchial Asthma,hey ive got dry cough trouble breathing high fever im producing lot mucus feeling quite weak exhausted
Bronchial Asthma,ive coughing nonstop days i also respiratory issues my fever roof im weak worn all symptoms really challenging control
Bronchial Asthma,in addition sleepiness ive trouble breathing due persistent cough ive coughing lot thick mucoid sputum high fever
Bronchial Asthma,ive struggling breathe coughing constantly feeling worn i high fever coughing lot thick mucoid saliva i simply feel worn exhausted trying deal everything
Bronchial Asthma,ive experiencing difficulty breathing chronic cough weariness ive producing lot thick mucoid sputum also running high temperature due cope im simply feeling extremely worn exhausted
Bronchial Asthma,hello mom father recently ive felt incredibly worn cough wont go away my fever really high breathing become shallow additionally ive coughing lot mucous thick sputum
Bronchial Asthma,ive struggling fatigue constant cough thats making difficult breathe my fever high ive coughing lot thick mucoid sputum
Bronchial Asthma,doctor due high fever i havent able breathe via nose mouth days feeling tiredsometimes mucus seen tooplease recommend medications
Bronchial Asthma,ive ongoing health problems week including dry cough breathing difficulties general weakness
Hypertension,i experiencing headache chest pain dizziness difficulty maintaining balance i also feel like i trouble concentrating
Hypertension,along headache chest pain instability balance issues ive also feeling dizzy i also think im problems focusing
Hypertension,along head pain chest pain instability balance issues ive also feeling unwell i also think im problems focusing
Hypertension,in addition head pain chest pain instability balance issues ive already feeling unwell i also suppose im issues focusing
Hypertension,ive experiencing balance issues headache chest pain dizziness my ability concentrate focus also challenging
Hypertension,i headache chest pain dizziness trouble balance it also hard focus concentrate
Hypertension,ive encountering trouble walking headache chest pain dizziness my concentration skills focus also challenging
Hypertension,ive encountering poor balance headache chest pain dizziness my ability pay attention focus also problematic
Hypertension,my coordination ive experiencing headache chest pain dizziness additionally ive trouble concentrating focusing
Hypertension,my symptoms include headache chest pain dizziness lack balance trouble concentrating
Hypertension,i experiencing symptoms headache chest pain dizziness loss balance difficulty focusing
Hypertension,ive suffering symptoms including headache chest pain dizziness losing balance trouble concentrating
Hypertension,headache chest discomfort dizziness lack balance difficulty concentrating symptoms ive
Hypertension,along headache chest pain i also experienced fainting balance issues additionally ive discovered hard focus
Hypertension,ive experiencing balance issues headache chest pain dizziness ive also realised im trouble focusing
Hypertension,my balance i headache chest pain dizziness ive also observed hard concentrate
Hypertension,ive experiencing balance issues chest pain headaches pains ive trouble focusing well
Hypertension,i experiencing chest pain dizziness headache feels like continual pressure forehead
Hypertension,i feeling lightheaded unsteady feet also noticed decline ability focus concentrate
Hypertension,ive experiencing dizziness shakiness well loss attention span ability concentrate
Hypertension,ive experiencing dizziness anxiousness well loss attention concentration ability concentrate
Hypertension,ive intense aches chest headache wont go away ive feeling dizzy unsteady
Hypertension,ive intense aches chest head pain refuses go away ive feeling dizzy unsteady
Hypertension,along chest pain dizziness headache feels like narrow zone around head i lot trouble
Hypertension,i struggling headache feels like tight band around head along chest pain dizziness
Hypertension,ive experiencing balance issues addition feeling disoriented dizzy my headache also present nonstop
Hypertension,i feeling disoriented dizzy also trouble keeping balance my headache constant presence well
Hypertension,ive experiencing balance issues along feeling dizzy lightheaded additionally ive seen drop concentration focus
Hypertension,in addition feeling dizzy lightheaded ive problems keeping equilibrium my capacity concentrate focus also slipping ive noticed
Hypertension,i experiencing headache feels like sharp pain temples along chest pain dizziness
Hypertension,along chest pain dizziness ive headache seems like sharp pain forehead
Hypertension,i feeling fine day suddenly developed headache chest pain dizziness walk its hard focus concentrate since
Hypertension,while taking walk i suddenly started experiencing headache chest pain dizziness feeling fine day since challenging concentrate focus
Hypertension,i woke morning headache chest pain day gone ive also feeling dizzy unsteady feet
Hypertension,i headache chest pain morning day wore i also started feel unsteady unstable feet
Hypertension,i dealing headache chest pain days today dizziness loss balance became much worse
Hypertension,for days ive suffering headache chest pain today dizziness lack balance got considerably worse
Hypertension,i work i started feeling headache chest pain dizziness its hard concentrate focus tasks since
Hypertension,when i first experienced headache chest pain lightheadedness i work since challenging focus concentrate work
Hypertension,i middle workout i suddenly developed headache chest pain dizziness its hard maintain balance since
Hypertension,i instantly experienced headache chest pain dizziness working since challenging keep balance
Hypertension,i feeling fine day suddenly developed headache chest pain dizziness driving home work its hard focus concentrate road since
Hypertension,i felt fine day i driving home work i suddenly started headache chest discomfort dizziness since challenging concentrate focus driving
Hypertension,i shopping i started feeling headache chest pain dizziness its hard focus concentrate tasks since
Hypertension,when i first experienced headache chest pain lightheadedness i shopping since difficult concentrate work
Hypertension,i woke morning feeling fine day went i started experiencing headache chest pain dizziness its hard focus concentrate work since
Hypertension,i felt good i woke morning day wore i began feel headachey sick stomach dizzy since challenging concentrate focus work
Hypertension,i middle meeting i suddenly developed headache chest pain dizziness its hard focus concentrate discussion since
Hypertension,i suddenly experienced headache chest pain dizziness middle conference since challenging concentrate focus topic
Hypertension,i feeling fine day suddenly developed headache chest pain dizziness run its hard maintain balance since
Migraine,i experiencing acidity indigestion meals well frequent headaches blurred vision
Migraine,ive getting frequent headaches hazy vision well acid reflux indigestion meals
Migraine,i trouble vision seeing things distorted experiencing visual disturbances
Migraine,ive suffering visual disruptions seeing things distorted eyesight problems
Migraine,ive facing visual disruptions seeing things distorted eyesight difficulties
Migraine,i feeling excessively hungry even eating stiff neck
Migraine,ive facing visual disruptions seeing things distorted eyesight difficulties
Migraine,ive grumpy gloomy lately ive also noticed change vision
Migraine,i feeling depressed irritable noticed change vision
Migraine,ive irritated depressed lately ive also noticed change vision
Migraine,along recurrent headaches blurred vision i suffer acid reflux trouble digesting food
Migraine,i experiencing acid reflux difficulty digesting food along regular headaches impaired vision
Migraine,i feeling hungry time sore neck well problems vision
Migraine,in addition stiff neck eye issues i always hungry
Migraine,i experiencing acidity indigestion headaches blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance
Migraine,along excessive appetite stiff neck depression impatience visual disturbance ive also indigestion headaches blurred vision acid reflux
Migraine,along excessive appetite stiff neck depression impatience visual disturbance ive also suffering indigestion headaches blurred vision stomach problems
Migraine,i suffering acid reflux indigestion frequent headaches impaired vision well excessive hunger sore neck depression irritability visual disturbance
Migraine,along increased hunger sore neck melancholy impatience visual distortion ive also experiencing acid reflux indigestion frequent headaches blurred eyesight
Migraine,together increased hunger sore neck anxiety irritation visual distortion ive also experiencing acid reflux indigestion frequent headaches impaired eyesight
Migraine,i experiencing digestive issues including acidity indigestion well regular headaches distorted vision excessive hunger stiff neck depression irritability visual disturbance
Migraine,in addition recurrent headaches blurred vision increased appetite stiff neck sadness irritability visual disturbance i stomach problems including indigestion acidity
Migraine,in add frequent headaches blurred vision increased appetite stiff neck anxiety irritability visual disturbance i stomach problems including indigestion acidity
Migraine,i struggling acid reflux indigestion headaches well blurred distorted vision excessive hunger sore neck depression irritability visual disturbance
Migraine,along headaches indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance i also experiencing blurred distorted vision
Migraine,along headaches indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance i also feeling blurred distorted vision
Migraine,i experiencing digestive issues including acidity indigestion well frequent headaches impaired vision excessive hunger stiff neck depression irritability visual disturbance
Migraine,acidity indigestion among digestive problems ive along regular headaches blurred vision increased hunger stiff neck sadness impatience visual disruption
Migraine,i suffering acid reflux indigestion regular headaches well distorted vision excessive hunger sore neck depression irritability visual disturbance
Migraine,along distorted eyesight excessive appetite painful neck melancholy irritability regular headaches i also experiencing acid reflux indigestion regular headaches
Migraine,along distorted eyesight excessive appetite painful neck anxiety irritability regular headaches i also battling acid reflux indigestion regular headaches
Migraine,i experiencing acidity indigestion frequent headaches well blurred distorted vision excessive hunger stiff neck depression irritability visual disturbance
Migraine,stomach acid indigestion frequent headaches hazy distorted vision increased appetite stiff neck depression irritation visual distortion bothering
Migraine,i struggling digestive issues including acid reflux indigestion well regular headaches impaired vision excessive hunger sore neck depression irritability visual disturbance
Migraine,i experiencing frequent headaches blurred vision excessive appetite sore neck sadness irritability digestive problems including indigestion acid reflux
Migraine,i enduring frequent headaches blurred vision excessive appetite sore neck anxiety irritability digestive difficulties including indigestion acid reflux
Migraine,i experiencing acidity indigestion headaches well blurred distorted vision excessive hunger stiff neck depression irritability visual disturbance
Migraine,along excessive appetite stiff neck headaches indigestion acid reflux ive also experiencing sadness impatience visual distortion
Migraine,along excessive appetite stiff neck headaches indigestion acid reflux ive also experiencing sadness impatience visual distortion
Migraine,i suffering acid reflux indigestion frequent headaches well distorted vision excessive hunger sore neck depression irritability visual disturbance
Migraine,along impaired eyesight increased appetite sore neck melancholy impatience regular headaches ive also experiencing heartburn acid reflux indigestion
Migraine,along impaired seeing excessive eating sore neck melancholy impatience constant headaches ive also fighting heartburn acid reflux indigestion
Migraine,i experiencing acidity indigestion headaches blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance these symptoms affecting daily life causing discomfort
Migraine,along excessive appetite stiff neck depression impatience visual disturbance ive also indigestion headaches blurred vision acid reflux these symptoms bothering interfering usual activities
Migraine,as well excessive appetite tense neck depression irritability visual disturbance ive also indigestion headaches blurred vision acid reflux these symptoms disturbing interfering usual activities
Migraine,i suffering acid reflux indigestion regular headaches well impaired vision excessive hunger sore neck depression irritability visual disturbance these symptoms causing lot distress making difficult go daily activities
Migraine,along eyesight problems increased appetite sore neck melancholy irritability regular headaches i also experiencing acid reflux indigestion frequent migraines my regular activities made challenging symptoms causing great deal distress
Migraine,along eyesight problems increased appetite sore neck melancholy irritability regular headaches i also experiencing acid reflux indigestion frequent dizziness my regular activities made tough symptoms causing great deal distress
Migraine,i experiencing acidity indigestion headaches blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance these symptoms affecting daily life causing discomfort
Migraine,i struggling acid reflux indigestion headaches well blurred distorted vision excessive hunger sore neck depression irritability visual disturbance these symptoms causing lot problems making difficult concentrate function normally
Cervical spondylosis,i experiencing severe back pain persistent cough weakness limbs my neck also hurts i feeling dizzy balance
Cervical spondylosis,along chronic cough limb weakness ive dealing excruciating back discomfort ive experiencing neck pain well vertigo instability
Cervical spondylosis,i suffering back pain hacking cough weakness arms legs additionally neck hurts i issues dizziness maintaining balance
Cervical spondylosis,back pain hacking cough numbness arms legs bothering in addition neck hurts ive trouble staying balanced without getting lightheaded
Cervical spondylosis,back pain coughing cough numbness arms legs plaguing in addition neck hurts ive trouble staying balanced without getting woozy
Cervical spondylosis,pain typically coughing cough numbness arms legs plaguing in addition neck hurts ive trouble staying balanced without getting woozy
Cervical spondylosis,i struggling back pain cough wont go away weakness extremities my neck hurts i problems dizziness losing balance
Cervical spondylosis,back discomfort persistent cough weakness limbs bothering i issues vertigo losing equilibrium neck hurts
Cervical spondylosis,back discomfort breathing difficulty weakness limbs hurting i issues vertigo losing balance neck hurts
Cervical spondylosis,i experiencing intense back pain dry cough lack strength limbs my neck hurts i feeling dizzy unsteady feet
Cervical spondylosis,ive struggling severe back pain dry cough limb weakness ive feeling lightheaded wobbly feet neck hurts
Cervical spondylosis,ive battling back pain dry cough limb weakness ive feeling dizzy unstable feet neck hurts
Cervical spondylosis,ive struggling back pain chronic cough limb weakness ive feeling disoriented weak feet neck hurts
Cervical spondylosis,i suffering back pain productive cough weakness limbs my neck sore i issues dizziness balance
Cervical spondylosis,back pain productive cough limb weakness bothering i balance dizzy concerns neck hurts
Cervical spondylosis,backache difficulty breathing limb weakness bothering i balance dizzy concerns neck suffers
Cervical spondylosis,i struggling back pain persistent cough weakness muscles my neck hurts i problems dizziness loss balance
Cervical spondylosis,back pain lingering cough muscle weakness bothering i issues dizziness losing equilibrium neck hurts
Cervical spondylosis,back pain chronic cough muscle weakness bothering i concerns dizziness losing position neck hurts
Cervical spondylosis,i experiencing severe back pain cough comes goes weakness limbs my neck also hurts i feeling dizzy balance
Cervical spondylosis,ive intermittent coughing fits significant back pain limb weakness ive experiencing neck pain well dizzy unsteady sensation
Cervical spondylosis,ive periodic coughing fits terrible back pain limb weakness ive feeling neck pain well dizzy unstable sensation
Cervical spondylosis,i dealing back pain cough wont go away weakness arms legs my neck hurts i problems dizziness maintaining balance
Cervical spondylosis,back pain persistent cough numbness arms legs bothering ive trouble staying balanced experiencing dizziness neck hurts
Cervical spondylosis,back pain dry cough stiffness arms legs bothering ive problems staying balanced experience dizziness neck hurts
Cervical spondylosis,ive experiencing back pain persistent cough numbness arms legs ive trouble staying balanced managing vertigo neck hurts
Cervical spondylosis,my arms legs weak i suffering back pain persistent cough in addition experiencing neck pain balance issues i also suffer dizziness
Cervical spondylosis,back pain persistent cough arm leg weakness bothering ive experiencing neck pain balance issues dizziness
Cervical spondylosis,back pain persistent cough numbness arms legs bothering ive trouble staying balanced experiencing dizziness neck hurts
Cervical spondylosis,i suffering back pain dry cough lack strength muscles my neck sore i feeling dizzy unsteady feet
Cervical spondylosis,back pain dry cough lack muscle strength bothering my neck hurts ive feeling lightheaded shaky
Cervical spondylosis,my muscles lack strength i experiencing back pain dry cough ive experiencing neck pain feeling lightheaded unstable feet
Cervical spondylosis,my muscles havent strong ive experiencing back ache ive feeling lightheaded wobbly feet neck hurts
Cervical spondylosis,ive experiencing back pain dry cough muscle weakness ive experiencing neck pain feeling lightheaded trouble standing still
Cervical spondylosis,i struggling intense back pain chronic cough weakness arms legs my neck sore i problems dizziness loss balance
Cervical spondylosis,ive terrible back pain persistent cough weakness arms legs i issues dizziness balance loss neck hurts
Cervical spondylosis,ive suffering severe back pain persistent cough numbness arms legs ive experiencing issues vertigo balance issues neck hurts
Cervical spondylosis,along persistent cough weakness arms legs severe back pain ive lot trouble ive experienced issues vertigo balance loss neck hurting
Cervical spondylosis,i experiencing severe back pain cough produces phlegm weakness muscles my neck also hurts i feeling dizzy unsteady feet
Cervical spondylosis,in addition excruciating back pain ive also coughing mucus feeling weak ive feeling lightheaded unstable feet neck hurts well
Cervical spondylosis,my muscles quite weak ive coughing phlegm along significant back discomfort in addition feeling weak disoriented neck hurting
Cervical spondylosis,along phlegmy cough muscle weakness ive dealing excruciating back pain in addition feeling woozy shaky feet neck hurting
Cervical spondylosis,i dealing back pain persistent cough weakness limbs my neck sore i issues dizziness loss balance
Cervical spondylosis,back ache chronic cough limb weakness bothering i troubles disorientation balance loss neck hurts
Cervical spondylosis,ive back pain cough wont go away limb weakness ive experiencing neck pain instability balance concerns
Cervical spondylosis,i suffering back pain chronic cough weakness arms legs my neck hurts i feeling dizzy balance
Cervical spondylosis,back pain persistent cough numbness arms legs bothering my neck hurts ive feeling lightheaded unsteady
Cervical spondylosis,ive back pain persistent cough weakness arms legs my neck hurts ive feeling offbalance woozy
Cervical spondylosis,i struggling back pain productive cough weakness muscles my neck sore i problems dizziness unsteady balance
Cervical spondylosis,back pain productive cough muscle weakness bothering i issues dizziness uneven balance neck hurts
Jaundice,i experiencing intense itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i also experiencing abdominal pain
Jaundice,ive feeling extremely scratchy sick worn in addition ive lost weight temperature my urine dark skin turned yellow additionally ive stomach pain
Jaundice,ive felt really scratchy nauseated worn i also high fever lost weight both skin urine become yellow additionally stomach hurting
Jaundice,extreme itchiness sickness exhaustion plaguing in addition i developed fever lost weight my pee black ive developed yellow rash additionally ive stomach ache
Jaundice,i severe itching vomiting i also tired lost weight my fever high skin turned yellow my urine dark i experiencing abdominal pain
Jaundice,ive experiencing intense itching nausea i lost weight also really exhausted my skin become yellow i severe fever i dark urine ive stomach pain
Jaundice,ive throwing experiencing intense itching along losing weight im also really exhausted my skin become yellow fever really high ive stomach pain pee black
Jaundice,strong itchiness nausea bothering i also lost weight really exhausted i high fever skin becoming yellow in addition feeling stomach ache pee black
Jaundice,ive experiencing terrible itching nausea ive lost weight also really exhausted my skin become yellow i severe temperature i dark urine stomach ache
Jaundice,i feeling itchy vomiting i also fatigued lost weight my fever high skin become yellow my urine dark i abdominal pain
Jaundice,ive feeling scratchy throwing i lost weight also really exhausted my skin become yellow i severe fever i stomach ache black urine
Jaundice,ive itchy throwing along losing weight im also really exhausted my skin turned yellow fever high additionally i get stomach ache dark urine
Jaundice,ive scratchy stomach throwing aside losing weight i also really exhausted i high fever yellow skin besides stomach ache pee black
Jaundice,ive itchy throwing in addition i lost weight feel really exhausted my skin become yellow i severe temperature i abdominal ache black urine
Jaundice,ive exhausted experiencing nausea itching in addition ive lost weight temperature my urine dark skin turned yellow additionally ive stomach pain
Jaundice,i suffering itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i also experiencing abdominal pain
Jaundice,ive feeling scratchy sick worn i also high fever lost weight both skin urine become yellow additional stomach pain ive
Jaundice,the itch nausea weariness bothering in addition i developed fever lost weight my pee black ive developed yellow rash additionally ive stomach ache
Jaundice,ive nausea vomiting exhaustion additionally ive lost weight temperature my urine black skin turned yellow ive also stomach pain
Jaundice,i experiencing intense itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i abdominal pain well
Jaundice,ive feeling extremely scratchy sick worn in addition ive lost weight temperature my urine dark skin turned yellow additionally i experiencing stomach pain
Jaundice,ive feeling extremely scratchy sick worn in addition ive lost weight temperature my urine dark skin turned yellow additionally i experiencing stomach pain
Jaundice,ive feeling extremely scratchy sick worn in addition ive lost weight temperature my urine dark skin turned yellow additionally i experiencing stomach pain
Jaundice,ive constantly feeling scratchy sick tired in addition ive lost weight temperature my urine dark skin turned yellow furthermore i experiencing stomach pain
Jaundice,ive felt really scratchy nauseated worn i also high fever lost weight both skin urine become yellow ive also experiencing stomach pain
Jaundice,i severe itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i also experiencing abdominal pain
Jaundice,ive feeling really scratchy dizzy worn in addition ive lost weight temperature my urine dark skin turned yellow additionally i get stomach pain
Jaundice,ive experiencing intense itchiness nausea exhaustion i also high fever lost weight both skin urine become yellow additionally stomach hurts
Jaundice,extreme itchiness nausea exhaustion bothering in addition i developed fever lost weight my pee black ive developed yellow rash the ache stomach also present
Jaundice,extreme itchiness nausea fatigue troubling in moreover i experienced fever lost weight my pee black ive developed yellow rash the ache stomach also present
Jaundice,i feeling itchy vomiting i also tired lost weight my fever high skin become yellow i experiencing abdominal pain well
Jaundice,ive itchy throwing along losing weight im also really exhausted my skin turned yellow fever high my stomach also hurting recently
Jaundice,ive scratchy stomach throwing i also lost weight really exhausted i high fever yellow skin as well i stomach pain
Jaundice,ive itchy throwing ive lost weight also really exhausted my skin become yellow i severe temperature my stomach also hurting
Jaundice,ive exhausted experiencing nausea itching in addition ive lost weight temperature my urine dark skin turned yellow additionally ive stomach pain
Jaundice,i suffering itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i also experiencing abdominal pain
Jaundice,ive feeling scratchy sick worn i also high fever lost weight both skin urine become yellow additional stomach pain ive
Jaundice,the itch nausea weariness bothering in addition i developed fever lost weight my pee black ive developed yellow rash additionally ive stomach ache
Jaundice,i experiencing intense itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i abdominal pain well
Jaundice,ive feeling extremely scratchy sick worn in addition ive lost weight temperature my urine dark skin turned yellow additionally i experiencing stomach pain
Jaundice,ive felt really scratchy nauseated worn i also high fever lost weight both skin urine become yellow ive also experiencing stomach pain
Jaundice,i severe itching vomiting fatigue i also lost weight high fever my skin turned yellow urine dark i also experiencing abdominal pain
Jaundice,ive feeling really scratchy dizzy worn in addition ive lost weight temperature my urine dark skin turned yellow additionally i get stomach pain
Jaundice,ive experiencing intense itchiness nausea exhaustion i also high fever lost weight both skin urine become yellow additionally stomach hurts
Jaundice,i experiencing itching vomiting fatigue weight loss my fever high skin turned yellow my urine dark i experiencing abdominal pain
Jaundice,ive losing weight experiencing nausea itching exhaustion my skin become yellow i severe fever i dark urine ive stomach pain
Jaundice,i suffering intense itching vomiting fatigue weight loss my fever high skin turned yellow my urine dark i experiencing abdominal pain
Jaundice,ive losing weight experiencing severe itching nausea exhaustion my skin become yellow i severe fever i dark urine ive stomach pain
Jaundice,i experiencing severe itching vomiting fatigue weight loss my fever high skin turned yellow my urine dark i experiencing abdominal pain
Jaundice,ive losing weight feeling really fatigued throwing lot my skin become yellow i severe fever i dark urine ive stomach pain
Malaria,ive experiencing severe itching chills vomiting high fever im also sweating lot headache i feel nauseous muscles really sore
Malaria,ive high temperature vomiting chills intense itching i also headache perspiring lot im queasy muscles hurt lot
Malaria,ive high temperature vomiting chills intense itching i also headache perspiring lot im queasy muscles hurt lot
Malaria,strong itchiness chills nausea high temperature plaguing besides headache im also perspiring lot my muscles quite sore i feel sick
Malaria,along intense scratching chills nausea high fever ive also feeling really unwell along headache excessive sweating my muscles hurt lot i feel queasy
Malaria,ive high fever chills intense itching in addition i headache perspiring lot my muscles hurt lot i feel sick
Malaria,ive intense itching body accompanied chills vomiting my fever really high ive sweating excessively i also headache feel nauseous my muscles really painful
Malaria,ive experiencing severe body itchiness chills vomiting i really high fever ive perspiring lot i also feel queasy headache my muscles excruciating discomfort
Malaria,along severe body itchiness chills nausea ive experiencing ive severely perspiring high fever im feeling queasy also headache really hurting muscles
Malaria,ive experiencing severe body itchiness chills vomiting i really high fever ive perspiring lot i also feel queasy headache my muscles excruciating discomfort
Malaria,ive experiencing severe body itchiness along chills nausea ive perspiring lot extremely high fever i feel sick stomach headache my muscles hurting lot
Malaria,im suffering intense itching chills vomiting high fever ive also sweating lot headache nausea muscle pain also bothering
